t_s,x_mm,y_mm,z_mm,speed_mm_s,yaw_rad,left_drive,right_drive,flipped_physics_steps,sensor_left,sensor_right,speed_command,turn_command
0.015,0.027818588539958,0.021379796788096428,1.1090325117111206,4.321532249450684,-0.006441883742809296,0.8,0.8,0,0.0,0.0,0.8,0.0
0.03,0.15119926631450653,0.041132185608148575,1.1469494104385376,9.997223854064941,-0.0050785415805876255,0.8,0.8,0,0.0,0.0,0.8,0.0
0.045,0.2653823494911194,0.03223494067788124,1.103543758392334,11.244565963745117,-0.028665881603956223,0.8,0.8,0,0.0,0.0,0.8,0.0
0.06,0.4953514039516449,-0.07102964073419571,0.9755300879478455,16.275484085083008,-0.03347688913345337,0.8,0.8,0,0.0,0.0,0.8,0.0
0.075,0.625374436378479,-0.14632569253444672,0.9479163289070129,8.217921257019043,-0.04221854358911514,0.8,0.8,0,0.0,0.0,0.8,0.0
0.09,0.8237982988357544,-0.17126242816448212,0.9960260391235352,13.379190444946289,-0.03131387382745743,0.8,0.8,0,0.0,0.0,0.8,0.0
0.105,0.9183695316314697,-0.12400000542402267,0.9861103892326355,11.627954483032227,0.016557373106479645,0.8,0.8,0,0.0,0.0,0.8,0.0
0.12,1.1295093297958374,-0.01216902770102024,0.951805830001831,23.13669204711914,-0.026853153482079506,0.8,0.8,0,0.0,0.0,0.8,0.0
0.135,1.2553856372833252,-0.06922518461942673,1.095776915550232,11.415488243103027,-0.04398942366242409,0.8,0.8,0,0.0,0.0,0.8,0.0
0.15,1.407051920890808,-0.10700370371341705,1.0411756038665771,11.740143775939941,-0.10760043561458588,0.8,0.8,0,0.0,0.0,0.8,0.0
0.16499999999999998,1.6263518333435059,-0.24798724055290222,1.0421671867370605,16.913969039916992,-0.08411132544279099,0.8,0.8,0,0.0,0.0,0.8,0.0
0.18,1.757628083229065,-0.17814211547374725,1.1148394346237183,6.940513610839844,-0.001961757196113467,0.8,0.8,0,0.0,0.0,0.8,0.0
0.195,1.922995924949646,-0.11784123629331589,1.0693395137786865,23.555456161499023,0.031262971460819244,0.8,0.8,0,0.0,0.0,0.8,0.0
0.21,2.195624828338623,0.0018079419387504458,1.080633282661438,21.337190628051758,-0.0028610515873879194,0.8,0.8,0,0.0,0.0,0.8,0.0
